"","FIPS","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"288",10001,344325.475747761,6018.22283024246,134401.66484421,194.516754779848,39166.3039587081,790.570692144018,0,0,642.783345836713,5592.24593855266,25753.9388190362,250895.061672017,0,0,0,0,1281.43296069701,232.987811035821,46046.2232206522
"289",10003,128531.202897838,3985.24988641085,46597.2504488772,0,10149.4482756369,0,0,0,0,5235.54290378266,35669.5380025928,82208.9439842466,0,0,0,0,478.338465992509,86.9706301804566,17188.3199946215
"290",10005,696005.031010765,8515.07980466518,158757.51207348,303.44248847885,35025.0839548505,523.13362238295,81.6552882261112,0,1313.17317315452,5190.71137482249,14123.2253166643,316635.213588698,0,0,0,0,2590.23467726652,470.951759503005,93075.8984679254
"291",11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160",24001,3791.03864571194,1458.19089982351,3878.93161221208,35.5826437243779,1244.34035451981,0,0,1470.41856521872,268.603603599787,4808.66878020544,49097.0379341998,5370.77523438933,0,0,0,0,14.1086333078944,2.56520605598081,506.970944683887
"1161",24003,18384.3956019595,376.875355105819,7029.08058543241,39.0912079149431,421.480633225746,0,0,0,68.9097867383599,2222.0844788951,26026.1791871021,12291.362412794,0,0,0,0,68.4189005640178,12.4398001025487,2458.52265745431
"1162",24005,114496.078167029,6524.57844044008,31386.3713059404,135.582096148124,4410.1081284655,841.829109364009,0,0,0,9983.78657973744,60174.1960215043,52400.341213054,0,0,0,0,426.105701633455,77.473763933356,15311.4199921426
"1163",24009,15215.5941938503,0,11678.9267371573,0,121.724138679916,2354.39906746231,0,1404.91860648115,59.9308192683623,619.844617797053,14368.2416479237,5131.533453469,0,0,0,0,56.6259695837119,10.2956308334022,2034.76273477405
"1164",24011,215350.771304401,2822.30456292838,114356.984634854,0,19761.7839502473,6449.20218649204,0,0,987.864364350327,5136.13386130577,13790.4870890282,173996.180662505,0,0,0,0,801.443970596993,145.71708556309,28798.5943087354
"1165",24013,194430.734863626,37049.8465165189,57109.2949561855,92.8755991961152,9963.35026261652,94.4345943803993,158.542570153935,0,230.05401234241,21164.3800630201,156958.671761918,100623.392035238,0,0,0,0,723.588493374536,131.561544249916,26000.9835143435
"1166",24015,97036.5603454066,13773.0613599511,30491.7676109365,0,8694.17840502205,265.203386075598,50.3636172537231,6058.74618322473,258.453138014294,10042.2624870768,47732.8112008916,65889.5820841855,0,0,0,0,361.128802767878,65.6597823214324,12976.5801049879
"1167",24017,22462.9748907148,117.504703578011,38377.1091553526,69.8220392900403,2020.42160762988,4950.11680786158,0,0,123.081943325543,2253.27162947608,25502.8727018199,28943.007984493,0,0,0,0,83.5976378389092,15.1995705161653,3003.94605938329
"1168",24019,156499.893932458,0,97720.2970211785,0,2407.10728579888,6642.53787633841,0,0,459.229670112397,298.227127430658,3738.76772143866,171596.245828751,0,0,0,0,582.426037443563,105.895643171557,20928.5387157974
"1169",24021,171778.208040626,92381.8204278802,89037.2461311366,377.984658869952,9775.75904117066,0,129.840773620968,0,888.008487641704,40451.6835004473,189092.109872632,146468.650984185,0,0,0,0,639.285423870231,116.233713430952,22971.6889077259
"1170",24023,40029.6912909919,13879.2403089674,711.099871321214,1447.01156066911,414.890726204783,0,39.3680606879309,0,202.026768074939,28738.9592603766,100293.351595486,9767.62196961616,0,0,0,0,148.973484216951,27.0860880394458,5353.12148087782
"1171",24025,107581.145143494,13715.4887742623,28858.6377110815,0,9456.54426222451,0,0,0,245.041515717336,6085.39275711447,51870.8647954936,54874.2251790958,0,0,0,0,400.371262210616,72.794774947385,14386.6944868163
"1172",24027,29067.4496929536,2047.60204347385,6071.95567616487,0,522.62294889832,0,0,0,84.5140577371156,6293.9568266248,32209.0604351771,11693.0150552113,0,0,0,0,108.176683816562,19.6684879666478,3887.15436785547
"1173",24029,254074.945972502,24465.51747911,119044.09090417,0,6659.54366534278,530.591430486895,0,12121.7110078597,517.086234237377,9221.65058741465,10314.8850567199,170566.598164772,0,0,0,0,945.558877249573,171.919795863559,33977.1306541238
"1174",24031,75245.7630224765,2060.81542379588,49015.729800629,0,0,236.707689219027,0,5407.74320350087,0,3188.8861469056,61323.6553533382,58097.8363648623,0,0,0,0,280.032723923203,50.9150407133096,10062.5235266629
"1175",24033,17336.3626113808,458.849824139556,13070.6327273883,0,513.157233058025,4465.31001860328,0,0,1226.87183014607,1013.58239388197,15187.9876450999,9459.70948093575,0,0,0,0,64.5185675575538,11.730648646828,2318.37049205907
"1176",24035,339988.234820335,12346.0162851724,108111.358919068,0,11500.1935564721,660.012626663743,0,15078.423552025,292.479479475324,4331.11553693413,13708.8149786084,217433.357839395,0,0,0,0,1265.29159482561,230.053017241022,45466.2093152845
"1177",24037,49003.3510638262,905.116552058735,30824.0412503777,592.021162415027,1653.2582470229,907.93332543029,0,0,0,4502.64486512954,27765.4926497455,47781.5146189453,0,0,0,0,182.369628914111,33.1581143480203,6553.15798735116
"1178",24039,82832.4095506862,0,50273.0106692833,102.030443639724,5175.95813866061,184.556287673204,0,4216.31005575248,179.858758197799,144.609447580265,3426.63129820039,75137.6104331474,0,0,0,0,308.266995294767,56.0485445990487,11077.0764544575
"1179",24041,165817.174590449,2100.6443320636,84865.827106742,217.888283825268,11206.1421046951,3669.37952515658,0,9004.02398883082,0,1105.19464871361,5015.27255836998,138906.621072224,0,0,0,0,617.10099291494,112.200180529989,22174.5272214565
"1180",24043,104074.398699048,86350.3842173157,46704.7905461388,114.660032934261,9073.72986515847,1180.6025821773,1672.80427713555,0,389.415356587766,23115.5261712429,99273.9626617277,72405.8793514151,0,0,0,0,387.320643551161,70.4219351911203,13917.741589246
"1181",24045,139408.806523852,1698.775181502,21380.1802594919,176.204606964003,1186.54765805434,1894.22184133297,0,7281.48609091208,2601.72434931239,2477.4292742769,13805.6115539207,73949.6197118954,0,0,0,0,518.820279862078,94.3309599749237,18642.9685755361
"1182",24047,176127.550306101,1853.73671332786,33578.4931878691,0,1728.30579640438,347.799115862624,0,7945.70007926266,0,272.518691440394,5629.89827945927,113360.747096155,0,0,0,0,655.471825774505,119.176695595365,23553.3211101769
"1183",24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
