"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"...49",0.0662122785712809,18.8630135535092,265.422369800548,245.481067871589,421.774730223217,0,783.297636698075,430508.385616931,0,479.479989915757,141.253821576854,0.817703677679348,15.061143223319,0.251601131593646,72.6862686044638,0,118.741227352,607.28465512,0.00812532533711431
"...50",32.2031491243448,194.197656582535,0.74831875527306,479.285570014863,2967.83683466531,0,2.20839077332743,205016.58376128,0,989.298327379073,291.445258114809,8.4183864648026,17.87464714238,2.5902727584008,-32.581936498942,0,53.369029736,63.113132511,3.95185106389622
"...51",0.564001354813884,8.13468262211318,68.0588545025519,71.075305644062,158.543962024476,0,200.850967943234,113851.690394533,0,139.728896558776,41.1638463309215,0.352635058973319,4.16484651541791,0.108503095068714,18.0810657432905,0,31.34816938,156.7612189,0.0692121551669989
"...52",53.0296722049246,319.704061171602,0,788.115535071502,4885.27586643037,0,0,335608.789615343,0,1626.88384354777,479.276643438528,13.859036142208,29.3648418241894,4.26431881298706,-53.9912029615479,0,87.333246,101.11101,6.50760475976781
"...53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"...54",9.62629511483513,58.0347853246461,0,143.063918929522,886.807427847415,0,0,60921.9163091469,0,295.322662660053,87.0014506889304,2.51578345414835,5.33049935341389,0.774087216661031,-9.80083850611764,0,15.8533056,18.354336,1.18130324596676
"...55",18.3469750969755,110.609819084883,0,272.668781349805,1690.18647365748,0,0,116112.467782273,0,562.862188698782,165.818046314684,4.79488898190022,10.1595201190966,1.4753504559693,-18.6796413216238,0,30.2151762,34.981947,2.25147276051486
"...56",12.0680435102921,72.7555415716426,0,179.352656219073,1111.74969153188,0,0,76375.004919195,0,370.232441457604,109.06971787666,3.15392202555128,6.68260191082707,0.970437546323468,-12.2868605333838,0,19.8745602,23.009987,1.4809455560121
"...57",0,67.5634926742418,0,0.255178143,210.882925337506,0.0060339664,0.108795030123457,7818.060555459,0.37112752292,300.202422430893,90.26230147195,2.92884889680373,1.52929455868042,0.901184275939609,-1.5356344256,0,7.51940464,15.62316184,0.104892788
"...58",0.00982474295260824,1910.64630552928,0,7.36204130783416,5964.33556618498,0.17063088,3.07654874074074,221144.375518078,10.494890364,8489.5438297627,2552.56173071164,82.8257110850193,43.2514346531184,25.4848341800059,-43.4352784045878,0,212.6528681244,441.816660714,2.96740525602885
"...59",32.6273445024419,196.702979840538,0,484.900547209422,3005.7432387577,0,0,206488.615553058,0,1000.9660143432,294.88253476307,8.52699117083398,18.0671833451116,2.62368959102584,-33.2189415073189,0,53.7331608,62.210148,4.00390674794624
"...60",97.6436861042859,588.671996211329,0,1451.15937400207,8995.27233340645,0,0,617957.417884939,0,2995.5858435942,882.493445333451,25.5186826263663,54.0695666852885,7.85190234657423,-99.4141554184566,0,160.806954,186.17599,11.9824711342364
"...61",28.3475911333245,170.901301722818,0,421.295776969813,2611.477632747,0,0,179403.348223642,0,869.668547828982,256.202570429728,7.40849931229246,15.6972972887727,2.27953824993614,-28.8615879131942,0,46.6849416,54.049996,3.47871128213467
"...62",54.70440395756,329.800645224047,0,813.005036674096,5039.55791785016,0,0,346207.661399057,0,1678.26251358952,494.412694251011,14.2967188002977,30.2922138212112,4.39899040009159,-55.6963008473745,0,90.09132,104.3042,6.71312163120291
"...63",16.99878978639,102.481910668996,0,252.632342442136,1565.98700405058,0,0,107580.209869866,0,521.501554006863,153.63328816846,4.44254758190824,9.41297112588288,1.36693771751023,-17.3070107978612,0,27.9948834,32.411379,2.08602845774202
"...64",0,1423.36849639765,0,5.37586965,4442.6967948627,0.12711832,2.29199841975308,164704.05328545,7.818589646,6324.40174001391,1901.56712215829,61.7024236819654,32.2178385157392,18.9853611329124,-32.35140128,0,158.412232,329.135092,2.2097894
"...65",0,1384.81163051682,0,5.2302456,4322.35096389749,0.12367488,2.2299117037037,160242.4735128,7.606796064,6153.08341290234,1850.05659015059,60.0309998163619,31.3451067658337,18.4710768665729,-31.47505152,0,154.121088,320.219328,2.1499296
"...66",0.0167807150739419,2099.90197591121,0,8.0071324215,6554.26946060502,0.1875777204,3.38335040098765,242986.23368672,11.535523845975,9336.40625335107,2807.15359356583,91.0298645334582,47.8916654511908,28.0091890872179,-44.6052448530639,0,233.805590568,487.144362276,3.2650504068
"...67",33.6927100975373,71.7631902,0,153.041552625,101.1115846,0.0856947,4.04039679012345,3484.17434411697,1.84626170625,12341.27080368,3635.71306581728,3.11090401234568,725.530323555556,0.957201234567901,6268.64771216989,0,207.381174,3168.622743,10.0262799
"...68",22.6817075278615,48.3105006,0,103.026551625,68.0676438,0.0576891,2.71996814814815,2345.52291046235,1.24289105625,8308.06112304,2447.53776634074,2.09423981481482,488.422170666667,0.644381481481481,4220.01179457002,0,139.607622,2133.095679,6.7496247
"...69",14.8478448718115,31.6249038,0,67.442993625,44.5582774,0.0377643,1.78053901234568,1535.42057074167,0.81361835625,5438.60300592,1602.20129052839,1.3709262345679,319.729747555556,0.421823456790123,2762.49397916904,0,91.389606,1396.361967,4.4184231
"...70",11.3264047128683,24.1244748,0,51.44764425,33.9904604,0.0288078,1.35825135802469,1171.26727406074,0.6206537625,4148.73803232,1222.20971492346,1.04578580246914,243.899943111111,0.32178024691358,2107.31760030256,0,69.714876,1065.188982,3.3705126
"...71",2.98785899544,143.4710179134,16.6284622536,28.7009197758,68.7847293278118,0.0737588586,1.7400009824987,13.0973288006917,6.09246085032825,127.40630653044,37.5336365832049,6.21940808425927,7.49008268844445,1.91366402592593,52.5938290804767,0,14.45284434,173.396362854,1.973281674
"...72",903.923875625669,25539.6655584666,2369.49452441595,8592.51389766788,268.768534333938,0.148821645570482,1194.39131362978,1460650.50118655,4205.07332153726,3128.95437532776,921.78354123249,1107.13372466265,183.947935057481,340.656530665431,4499.48167578181,0,906.8420988,11545.348510696,30.412241314
"...73",236.78658432,20406.0768912,95.1020928,144.5342184,14343.6312790861,0.144144,151.679025070707,9.2357122,7.828226406,4833.62111232,1423.97486554074,884.594822222224,284.163498666667,272.183022222222,3100.72338858082,0,928.6992,3716.155872,35.603568
"...74",46.4758207232,1528.185449412,353.845374528,612.268195734,377.627255917914,1.59117168,25.9923378894046,283.817347801167,131.747820057935,2391.5566966032,704.54769754265,66.2461943641976,140.597101505185,20.3834444197531,901.185752789918,0,241.681968,3477.67863872,40.09720988
"...75",243.66865567,20973.62327445,101.3227513,154.7565498375,14735.3819521713,0.164450825,156.048522875013,12.4123450611111,9.3985673963125,4988.986944795,1469.74532111996,909.19771844136,293.297292462963,279.753144135802,3193.86150820753,0,956.3038925,3852.50583575,36.9798065
"...76",14.29073378304,412.4047523292,52.7033840416,92.9196552408,89.44855317964,0.23674494256,3.83992260436324,40.8291519116722,19.4891933449415,373.95481442256,110.166321317248,17.8775719858025,21.984410018963,5.50079138024691,163.547744468252,0,37.8882108,499.583294496,5.76508584106296
"...77",1329.01254025954,38470.2252780001,351.43503634704,884.38864996287,10557.1371028626,1.44476690876,68.7819868587148,22.8117310814586,99.7121631831964,6679.11892540234,1967.65473600918,1667.66803203201,392.658373039526,513.128625240616,6653.84938758644,0,837.429781804,1362.3337821236,14.1100278443905
"...78",176.1021979772,13603.655074599,67.9182908,110.64083478375,9220.86819062656,0.1246843584,96.6872471953378,7.06445317375,7.33631830549,3177.9384860286,936.214159774576,589.712706976853,186.827659378519,181.450063685185,2085.60800504929,0,600.79728368,2370.19506867,22.7490918114334
"...79",258.40462912,22269.1025592,103.7846848,157.7298444,15653.1702653275,0.157304,165.52695471003,10.0789104777778,8.542924621,5274.91907712,1553.98034083292,965.356198765434,310.10694162963,297.03267654321,3383.81196523836,0,1013.4872,4055.431952,38.854088
"...80",206.54431952,17799.8228982,82.9557008,126.0743799,12511.6698249293,0.125734,132.306655415698,8.05613163055555,6.82840922225,4216.27342752,1242.10550382881,771.614811419755,247.870277925926,237.419941975309,2704.70053932055,0,810.0862,3241.530292,31.056298
"...81",92.931913348824,7986.33547285842,37.17597715276,57.0779706728775,5596.26871242961,0.0732804812378534,59.1731258185676,3.73073550683889,4.38485029922185,1890.93522347503,557.065638374315,346.204272653056,111.166091915052,106.524391585556,1213.35271444571,0,363.0077432168,1452.9787121278,13.92811110327
"...82",169.5235360016,7884.294027336,23.519569464,209.0018441895,330.964026784046,5.10562241722996,1.84907767892205,38.3440229029444,398.567305767912,1627.6734368496,479.509256005729,341.780819049382,95.6892085155555,105.163328938271,1144.49631130126,0,221.7917328,1012.19451476,11.93779951
"...83",55.75845704,4805.2188639,22.3946216,34.03488855,3377.63539589591,0.033943,35.7173461814229,2.17482364305555,1.843389172625,1138.22012304,335.317313665843,208.304210030865,66.9147632592593,64.0936030864197,730.157717134246,0,218.6899,875.079634,8.383921
"...84",1718.94834858666,49755.66843226,454.09215264224,1143.10441924122,13653.163546744,1.8666439652,88.915383366238,29.1303887764128,128.799752551891,8635.51504330905,2544.00501961747,2156.88723050747,507.672842052267,663.657609386912,8605.00011546818,0,1082.76243636,1757.1109875176,18.193784210594
"...85",74.819133136,6447.85255926,30.05008144,45.66950007,4532.25870631807,0.0455462,47.9270952080937,2.91827335861111,2.473540109425,1527.313477536,449.943417838354,279.511687561729,89.7891521185186,86.0035961728395,979.757517489315,0,293.44766,1174.2200756,11.2499114
"...86",344.94580208,29727.1510578,138.5427632,210.5544621,20895.5055900362,0.209986,220.962868787446,13.4543946472222,11.40399843275,7041.51933408,2074.417153093,1288.65945401235,413.963511703704,396.510601234568,4517.06974604931,0,1352.9098,5413.619068,51.866542
"...87",213.71754367911,6092.7208125366,558.085641293767,2023.16512745584,120.014908561717,0.035203490822337,281.763825506674,343848.840895737,989.905856241894,755.13185870976,222.460296739239,264.11687620072,44.3934073315555,81.2667311386829,1071.27409243974,0,217.0971198,2731.716440596,7.290255154
"...88",1264.761276328,36605.04436287,334.10060812,841.0728293475,10042.0015404947,1.373465478,65.3807503974149,21.4319080991667,94.770712302875,6352.732972404,1871.50210369992,1586.81322643519,373.470486325926,488.250223518518,6330.79003583068,0,796.441195,1291.8170694,13.3768038508477
"...89",110.008250528,9480.42231948,44.18330912,67.14889086,6663.88168807115,0.0669676,70.4682836561016,4.29080281055555,3.63690153365,2245.643281728,661.561904800658,410.97230697531,132.019005392593,126.453017530864,1440.55946551452,0,431.46268,1726.4821288,16.5409972
"...90",797.30907476,23075.92317915,210.6179654,530.2146831375,6330.50608588834,0.86583651,41.2162094002619,13.5107352958333,59.743724254375,4004.78077818,1179.80020312181,1000.33153217593,235.43684762963,307.794317592592,3990.94788909315,0,502.078775,814.365123,8.43277486525402
"...91",442.829324344,12816.47957301,116.97823876,294.4838047425,3515.99376140721,0.480889794,22.8916824585658,7.50392786416667,33.181954003625,2224.274653692,655.266750810041,555.588981157408,130.762766237037,170.95045574074,2216.59180005096,0,278.856985,452.3023362,4.68360403028094
"...92",509.048642256,14733.01600974,134.47080024,338.519995695,4041.76451746122,0.552800556,26.3148333542521,8.626041865,38.14388005575,2556.885757608,753.253299811358,638.670026944445,150.316623022222,196.513854444444,2548.05403396274,0,320.55639,519.9382188,5.38397558926598
"...93",1738.10872488,50304.7872927,459.1405452,1155.851345475,13800.3043099698,1.88749638,89.8500411357293,29.452978325,130.23944122875,8730.29623284,2571.92736364938,2180.69130138889,513.244928444445,670.981938888888,8700.14096937534,0,1094.51595,1775.290374,18.3831841781793
"...94",243.133329296,11174.08073868,32.84612104,301.851623385,277.09945276,7.42201462515673,0.529876790123456,55.6244459666666,579.443791453788,2297.996458128,676.98504318749,484.391684753086,135.096793540741,149.043595308642,1620.07490422137,0,309.2882672,1418.9358612,16.85196058
"...95",214.205858152,9844.61307966,28.93816148,265.9379781825,244.13076662,6.53895957663156,0.466833209876543,49.0063711833333,510.50283792272,2024.585871336,596.438845105844,426.759822746913,119.023272859259,131.310714691358,1427.32193950575,0,272.4898264,1250.1139794,14.84695121
"...96",944.848511024,27346.04728146,249.59213096,628.329175905,7501.94552981908,1.026056724,48.8431341304038,16.0108526683333,70.79910500425,4745.852361432,1398.11837154996,1185.43961009259,279.003666162963,364.750649259259,4729.4597414674,0,594.98681,965.0607252,9.99323227022626
"...97",169.58740084,7794.0088047,22.9104266,210.5438707125,193.2790379,5.17691331304245,0.369593209876543,38.7984865833333,404.166581398182,1602.87052212,472.202368199177,337.866992746913,94.2310712592592,103.959074691358,1130.01493036164,0,215.730988,989.718873,11.75437445
"...98",67.7709650904,3114.662386482,9.155525196,84.13809776775,77.238679674,2.06881177302338,0.147697814814815,15.504753695,161.514116868179,640.5433520472,188.702757706766,135.01930012037,37.6568696088889,41.544400037037,451.579551416219,0,86.21098728,395.51407038,4.697314167
"...99",240.605922128,11057.92450524,32.50468072,298.713830805,274.21896268,7.34486167776389,0.524368641975308,55.0462215666666,573.420386944773,2274.108442704,669.947682839836,479.356361049382,133.692442251852,147.494264938271,1603.23398431342,0,306.0731696,1404.1858116,16.67678194
"...100",123.462220024,5674.15754442,16.67914076,153.2791561275,140.71009394,3.768872023123,0.269069506172839,28.2458912833333,294.239449108655,1166.914240632,343.770541854486,245.972335154321,68.601660237037,75.6837954320986,822.668142041643,0,157.0554568,720.5304678,8.55736427
"...101",156.723546408,7202.80336014,21.17258292,194.5733110425,178.61808198,4.78422459361989,0.341558148148148,35.85547265,373.50899690999,1481.286648744,436.384008480988,312.238486203703,87.0832832888889,96.0733803703702,1044.29896621479,0,199.3669656,914.6449026,10.86276009
"...102",66.3938522104,3051.372131082,8.969483996,82.42840309275,75.669181874,2.02677330809779,0.144696580246913,15.1896955283333,158.232133642113,627.5274462072,184.868298542979,132.275694256173,36.8916782014815,40.7002136172839,442.403409158685,0,84.45917128,387.47718438,4.601864267
"...103",11.4976217501045,116.31298332,27.63267032,44.72399248125,57.89598724,1.46186401112874,0.207663911111111,11.4498555455555,114.129123691991,283.472141022,83.5103113207407,5.04211874485597,16.6650288666667,1.55142115226337,77.2358298390348,0,23.1637714,361.537891,3.98981401
"...104",1119.13276534555,187872.014934239,10117.4821359688,33356.1724376889,4383.1051086316,279.898541298873,9032.42039750016,25826.5026062652,35524.2719667506,9285.17478553098,2735.39344717126,8144.17256866029,545.865654646149,2505.89925189548,16757.9636266426,0,1156.553662726,30311.57727169,185.0419175059
"...105",51.1739912534725,517.6896336,122.9883936,199.05900975,257.6853552,6.5065121940186,0.924277333333334,50.9613918666666,507.969639680256,1261.68708456,371.690427288889,22.4416271604938,74.1732559999999,6.9051160493827,343.76375971853,0,103.098072,1609.14468,17.7579948
"...106",203.5800293938,34130.9589576168,1838.5819067168,6060.45219153675,797.6414808076,50.8812267628467,1640.79943058311,4691.82346857732,6456.00739391033,1693.67932569528,498.954455476238,1479.56266813868,99.5696252613336,455.25005173498,3046.08567068688,0,210.664636336,5515.17338944,33.7121044624
"...107",21.994684909638,222.50405124,52.86066024,85.55596486875,110.75368668,2.79651209653196,0.397256266666667,21.9033092633333,218.3263782004,542.275659954,159.753297171111,9.64545672839506,31.8798154,2.96783283950616,147.750358984331,0,44.3117598,691.613637,7.63242207
"...108",5.58336842228458,56.48283204,13.41872104,21.71845036875,28.11491228,0.709896840825913,0.100843822222222,5.56017264111111,55.42232638494,137.657111634,40.5535027414815,2.44850693415638,8.09271673333333,0.753386748971191,37.5065472464594,0,11.2485758,175.566677,1.93749647
