"","V1","V2","V3","V4","V5"
"419",16.5538477333911,20.8257797415138,14.4995732270946,18.580401147174,17.636039170477
"420",997.632348962148,833.362498802712,815.986523504992,818.641279055113,871.237379485309
"421",12.7050389809036,15.130492525805,10.5521122013508,13.8585465402357,12.2292769972905
"422",1097.57409084973,916.221543000684,897.615903247935,900.217474592067,958.175727599305
"423",82.4271581746423,72.7213697685039,67.5523922532654,70.5795341200008,72.9426177022082
"424",3.35143176211155,2.81288742345675,2.77135542310424,2.76036526993628,2.9296061388387
"425",1119.39788310281,934.231917561228,915.457149055448,917.959456053807,977.175597632043
"426",13.1047653108221,16.0628101128045,11.4897549323605,14.5176099567694,12.8413686803025
"427",0.0167485442360387,0.0199990383983673,0.0440088133407243,0.0183095262114701,0.0161347235806989
"428",87.7589509031728,88.4440829294407,66.979654415961,75.3214830389776,60.2296748816284
"429",6.01765012547422,46.1948826803843,47.0417820127607,47.6282931328175,41.0835781721434
"430",50.8371865005811,89.1884759112082,83.4660145172443,60.2565136879943,62.743509229878
"431",0,0,0.0301392006496654,0,0
"432",0,0,0.0301361449064513,0,0
"433",50.6447077759936,49.3728873877118,31.7826563304908,35.0351542451102,34.9243245051777
"434",19.491880453712,25.0595578986674,4.35339253940547,12.7299363364369,13.9106976842721
"435",41.5364469087323,37.3701542007855,30.0778954837612,29.1787664179186,28.5220805701317
"436",0.629766842414675,0.646086436174397,0.251799387689886,0.541866043271335,0.675731913706052
"437",0.66344966762732,0.676321745904747,0.276367446513231,0.565441441056189,0.698649987313794
"438",41.5931179857582,37.4249988779425,30.1211227062155,29.2197169712605,28.5627251971808
"439",0.674234422369041,0.694089149420892,0.288158708463736,0.575581938361407,0.710167961102065
"440",1.23006426876529,1.18500269444758,0.689496992106939,0.962104179065808,1.08436494939088
"441",41.6387188570998,37.4619492705959,30.1525154531454,29.2503375530557,28.5916393790007
"442",0.79356045623612,0.793113112167822,0.371275366481927,0.656506173814128,0.787171466783815
"443",2.09813926765829,4.36227398037203,2.50079706802097,2.33401934967512,2.90274672563039
"444",0.79494454553967,0.715203836517788,0.575656031545485,0.558432054963647,0.545856502287418
"445",45.7908903217193,42.9531227618402,30.9044861023206,31.917445427359,31.5112821811367
"446",73.7986033811565,79.0766103726516,35.9763016110035,52.5685572818363,53.1925734360532
"447",2.15478328487409,4.43529775912977,2.55634153685477,2.3797188303726,2.94986644321084
"448",41.2913575685254,37.1669148027894,29.9079522890298,29.0123870244192,28.3634136047904
"449",0.427315693227918,0.463017625961932,0.394573428529711,0.400731837938252,0.452809130627879
"450",383.692469727454,428.840524838935,369.04175220651,376.905222887732,433.582833973362
"451",42.0900551282188,37.9853081623179,30.6062395324649,29.717218001747,29.1390612057515
"452",133.244060634959,135.851982003623,194.72059381725,161.224464174472,187.320438426557
"453",137.848284186077,140.546321789025,201.449127454462,166.795545327592,193.79326108071
"454",378.0770589824,422.844002432042,363.388303046131,371.423186406085,427.369244989024
"455",1.89332297562945,4.0851660194715,2.32117096261523,2.15619302020305,2.70266936544326
"456",120.32158402224,147.371538572854,140.014180898863,143.140477293477,142.087751386676
"457",22349.4203768839,27373.900301599,26007.3096672527,26588.012018554,26392.4393439554
"458",41.6316651091523,37.455602121876,30.1474099770011,29.2453812393661,28.5867929132787
"459",1.81521661800359,3.91663828163439,2.22541434229719,2.06724233122175,2.59117456887714
"460",66.8550806747742,58.3059387496547,55.4503192366048,55.4267197294753,59.4136023028529
"461",3.99791808543233,3.38525845699481,3.27128203692306,3.31545527040393,3.50220910945969
"462",394.732002069316,441.490665849903,379.41748455912,387.810176140312,446.235477509811
"463",654.582614875435,469.459032438942,148.618808427888,1519.12047816329,1279.91129227616
"464",393.616448626589,440.651965310773,378.061777129767,386.413369186087,444.541292955889
"465",45.6257102045983,42.0260527668246,34.0984162181717,33.3015753146009,33.3115042342949
"466",243.522346005388,322.264490239239,198.987296910449,201.976143954148,221.577723879063
"467",363.177827820982,406.362983936122,349.487033003175,356.874034950384,410.595714563475
"468",49.0005599752447,45.8864576068235,37.4352842722257,36.7270314822542,37.3007214161034
"469",137.838696030498,140.536545969128,201.435115487707,166.783943720448,193.779781624304
"470",204.941078119496,291.830216934313,152.95863754648,154.569108621756,164.268472188379
"471",607.626684086939,589.744364103932,417.134130620071,911.424930006272,884.401910062629
"472",138.608630194865,161.700638973842,117.175577726615,179.154388634476,112.887726118685
"473",137.368022267749,140.05665993712,200.747280892003,166.214431467229,193.11808747318
"474",2.47712592368953,2.5853453391152,3.31789861786981,2.85987244637625,3.31612627245287
"475",0,0,0,0,0
"476",1.98923993852506,3.28696313859152,3.57814556017739,4.85591952640208,5.85930393939658
"477",255.879848819186,437.518665243428,491.337213795655,667.89044006568,817.315786909349
"478",377.575204716098,421.379969291734,367.604454424261,373.084420783747,429.419476864282
"479",137.163517889278,139.850313330422,200.437494666191,165.962011959098,192.824570609577
"480",137.834566965626,140.532336088072,201.429081342846,166.778947578269,193.773976800896
"481",41.9356875107692,42.7564743814769,61.2840972822258,50.7419146226319,58.9550583553394
"482",386.46223518452,435.000120073511,369.53342189645,377.629915729807,433.924988074925
"483",166.166160039611,261.244820732136,106.697797409856,106.922902310458,106.669808567429
"484",394.825776646979,441.598455947387,379.510771295804,387.906027186813,446.347385612595
"485",0.208029170066702,0.248402685123662,0.172801256158063,0.227417707975528,0.20040506855074
"486",357.041805111337,397.33169750585,353.342082810029,355.401170763442,409.22045872557
"487",137.80802019276,140.505269728096,201.390286342515,166.746826152289,193.736656164551
"488",137.810997485275,140.508305293713,201.394637306931,166.750428657257,193.740841775051
"489",137.838951164267,140.536806096506,201.435488335839,166.784252430683,193.780140302727
"490",134.54659759964,137.09496244845,192.490433170689,160.720292092221,184.898579662022
"491",5.2184391146177,5.30954321756388,6.8498971314122,5.92892452201125,6.54309677556234
"492",387.85520949646,433.573325600019,372.331427006753,380.605221068333,437.685281381654
"493",105.453658515035,109.88254316474,60.367236469008,74.0387576061209,70.0654576028512
"494",104.388709797648,108.440920142039,58.8661148338403,71.7902340837285,68.6779287448374
"495",311.074905879135,511.139825236579,574.247918945533,448.300706186746,556.099918683774
"496",133.038912439144,156.0725766811,112.271710976828,175.053272794294,106.243112495705
"497",119.106896183879,124.493926729027,88.7733370824004,95.3180467240193,98.3820506538978
"498",137.709850828559,140.434342809805,200.612945698337,166.270019566664,193.095679823817
"499",137.305943476348,140.022389094453,199.287173895546,165.341246312711,191.889821732337
"500",104.737608188175,108.75324883543,60.3162803312782,72.6803206624495,69.9679094178591
"501",105.101492741027,109.14710017045,61.1361630213031,73.3095048187924,70.7658953116403
"502",137.449122707437,140.129367282068,200.380725430306,166.068452835405,192.733021570474
"503",127.689390790571,129.929668019707,174.018673043392,148.170342205701,166.563646514585
"504",137.829704088269,140.527378031974,201.421974816955,166.773063527658,193.767140351194
"505",0.0222793590368011,0.0147580335478705,0.0078512447168316,0.0030102408837535,0.00486409402198358
"506",298.260013259958,259.226381922205,664.33922751393,603.979426513405,688.549729813498
"507",28.494933380154,33.7982365228778,33.6534227346431,18.2554805925045,19.7651745133295
"508",1.55475741836315,1.93295919662822,1.4804384954266,0.71901460470338,0.561063350434492
"509",1497.06899911753,1567.07516307756,1581.03276380764,1372.15325962759,1150.33934535513
"510",13.8961064329941,24.6453219314504,26.111474265616,19.8526177623544,24.802524254545
